candidate_key,source_row_sha256,primary_decision,primary_proposed_record_type,primary_reason_code,primary_reason,primary_reviewer,batch_id,retained_candidate_key
PMID:40677193,741ca9077834357496a6d2a55133293d79e86291cc4420d2396afb0c740cc948,exclude,,X_COMMENTARY_ONLY,This bibliometric mapping describes target-trial-emulation publications rather than providing substantive methodological guidance or an infectious-disease analysis.,codex-semantic-primary-007,W01-BATCH-007,
PMID:40682030,fabd25a272518d25c41783a647c9c80119e6d1c76d46147304d96423f44a935b,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This study applies interrupted time-series models with cross-validation to estimate how COVID-19 control measures changed influenza positivity.,codex-semantic-primary-007,W01-BATCH-007,
PMID:40693411,444b70be9190a22c2fb17e72a3c6f69dfa61c5883d90dfe20822491a3e89e571,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,This target-trial emulation concerns biologic treatment for rheumatoid arthritis-associated interstitial lung disease rather than an infectious-disease question.,codex-semantic-primary-007,W01-BATCH-007,
PMID:40695705,e44ba9a40089b6ab47193e22ce93f100a0e0e0b7f5c24096c356c2cbe4e8bd0e,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,This target-trial-emulation application evaluates a breast-cancer vaccine treatment rather than an infectious-disease intervention.,codex-semantic-primary-007,W01-BATCH-007,
PMID:40702297,1b7ba9357b6f13c4ef9d6ea868cfd4ee2519697f40194f44a9c92da6e49e54c3,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,This interrupted time-series evaluation concerns hospital-acquired malnutrition screening and does not make infection outcomes its central contribution.,codex-semantic-primary-007,W01-BATCH-007,
PMID:40707478,986d3f8ed525da4b3a0a4c6f4494b897c004b287f9a7c3043aa27036e0caae00,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This large EHR study uses matched COVID-positive and COVID-negative cohorts in a difference-in-differences framework to assess post-infection neuropsychiatric risks.,codex-semantic-primary-007,W01-BATCH-007,
PMID:40721458,a017afa564bcff450dc16b71e20e201d89c5d3930349a7f0170702e7477f35b9,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This target-trial emulation estimates time-varying effects of pre-infection COVID-19 vaccination on cardiovascular events and mortality after infection.,codex-semantic-primary-007,W01-BATCH-007,
PMID:40760799,fab98890e14b25e7c66f9f21f0f4ebbc7ed66d3fc0d1a6a3ad347f36215cbf4f,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,This applied Mendelian-randomization analysis concerns microbiota and dementia rather than infectious-disease epidemiology.,codex-cli-task5-scope-reader-a-019f81c4-d5cd-7703-b69c-24fa9743b85b,W01-BATCH-007,
PMID:40775366,5c508f3b31338b3bca16d0bbb56da0a68ee274fecd12d0634f11486a8650b2ae,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,"This longitudinal KPC-Klebsiella study combines interrupted time series, ARIMA, cross-correlation, and genomic analysis to evaluate stewardship and infection-control effects.",codex-semantic-primary-007,W01-BATCH-007,
PMID:40776313,14ea5f16fec1bda5616ddbac7bde1b1ce558048864ae6f841094d64b6dfacb99,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This interrupted time-series analysis evaluates how successive COVID-19 policy periods changed antibiotic utilization across Korean care settings.,codex-semantic-primary-007,W01-BATCH-007,
