candidate_key,source_row_sha256,primary_decision,primary_proposed_record_type,primary_reason_code,primary_reason,primary_reviewer,batch_id,retained_candidate_key
PMID:34659798,55661e1cbd2f8d7f0527da52b896ad9a0158611621c2f658c515df5209359946,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,"This study applies phylogenetic and population-genetic methods to distinguish viral introductions, local transmission, and border-policy effects.",codex-cli-task5-fix3-reader-a-019f828f-a81f-7002-8d9a-4994919dacf8,W02-BATCH-017,
PMID:34691023,b2cc08a86cab66aaec601fc19940dfe0484977e228ca426eee292618ff82ea81,exclude,,X_DESCRIPTIVE_ONLY,"This study models within-host viral and immune-cell dynamics, an expressly ineligible host-immunology process rather than population epidemiology.",codex-cli-task5-fix3-reader-a-019f828f-a81f-7002-8d9a-4994919dacf8,W02-BATCH-017,
PMID:34696386,02194478ad9b185cf05f835002fec113d99da5a8f51c3821ac27fc85466fd077,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,"This study applies countrywide phylodynamics to estimate introductions, lineage persistence, reproduction numbers, and seasonal influenza spread.",codex-cli-task5-fix3-reader-a-019f828f-a81f-7002-8d9a-4994919dacf8,W02-BATCH-017,
PMID:34706766,5d2253baa41c256bdbdc09e7a7a83daaceb38978a0ec06329c0a82c7d3c17193,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,"This genomic epidemiology study combines phylogenetic, phylodynamic, and epidemiological data to quantify introductions and transmission lineages.",codex-cli-task5-fix3-reader-a-019f828f-a81f-7002-8d9a-4994919dacf8,W02-BATCH-017,
PMID:34721358,254418a0b8c6be7540d66890ae1e225318d8a4f480b2b7446f49f70d79bc3a95,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,"This study applies phylogenetic and Bayesian evolutionary analyses to characterize HIV subepidemics, origins, diversity, and drug resistance.",codex-cli-task5-fix3-reader-a-019f828f-a81f-7002-8d9a-4994919dacf8,W02-BATCH-017,
PMID:34725568,2ce8dcbf76c6e3aea51229899298b674962ffca8cdb5cffb281115e4aefba1c1,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,"This genomic epidemiology study combines molecular-clock, phylogeographic, and laboratory data to characterize variant introduction and dissemination.",codex-cli-task5-fix3-reader-a-019f828f-a81f-7002-8d9a-4994919dacf8,W02-BATCH-017,
PMID:34753400,b2fae59f3bc5ba1d3aa6eb433f02395d82d8b14fab6cfa7bff71d80fc77b51c9,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This farm study combines prevalence sampling and whole-genome evolutionary analysis to investigate avian-influenza circulation and incursions.,codex-cli-task5-fix3-reader-a-019f828f-a81f-7002-8d9a-4994919dacf8,W02-BATCH-017,
PMID:34785477,4039d82eeead6d2910bddd10b21eeeb4b01467e0ffc3cb6b8e87c7ae05abcfa0,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This study combines whole-genome sequencing and epidemiological information to reconstruct fine-scale within-herd pathogen transmission networks.,codex-cli-task5-fix3-reader-a-019f828f-a81f-7002-8d9a-4994919dacf8,W02-BATCH-017,
PMID:34815406,6def349130b8219e5a6f5f2b954d67e40b16d9835ea1ac0e4c95e379e4e5d101,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This outbreak investigation combines sequence-based phylodynamics with epidemiological predictors to study animal-human and between-farm transmission.,codex-cli-task5-fix3-reader-a-019f828f-a81f-7002-8d9a-4994919dacf8,W02-BATCH-017,
PMID:34819643,10850a89900734b6771540043c9e763f0cd31bf7fadca3e80090a11f33914823,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,"This study applies global phylogenetic, clustering, and temporal analyses to characterize syphilis lineage expansion and international spread.",codex-cli-task5-fix3-reader-a-019f828f-a81f-7002-8d9a-4994919dacf8,W02-BATCH-017,
PMID:34822976,b443fdee990f7a692ec76d647bdd98d5b45eb6c0caad47d3aa0678b4b2d6b8d1,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This phylodynamic study integrates viral genomes and travel statistics to assess introductions preceding a regional epidemic wave.,codex-cli-task5-fix3-reader-a-019f828f-a81f-7002-8d9a-4994919dacf8,W02-BATCH-017,
PMID:34827914,6df8b81d6839d96da095a17cec106cef3ad62a2c811f6fdc73dbbec9c60d8eba,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This study applies phylodynamic and recombination analyses to reconstruct an avian-virus lineage's international spread and population history.,codex-cli-task5-fix3-reader-a-019f828f-a81f-7002-8d9a-4994919dacf8,W02-BATCH-017,
PMID:34835007,8498cfdd4b28b00384021c2524cd5af3cc9d46d686208be0f88eb1378f7b2321,include_diagnostic_or_correction_lead,diagnostic,I_DIAGNOSTIC_CORRECTION,This study evaluates slaughterhouse sampling as a sentinel genomic-surveillance strategy against farm and outbreak sequence evidence.,codex-cli-task5-fix3-reader-a-019f828f-a81f-7002-8d9a-4994919dacf8,W02-BATCH-017,
PMID:34858636,443307a3317873adad623f75181d4f226b2e42a2c8a06824677038d0259023e3,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This study uses phylodynamic comparisons to identify the introduction and displacement of porcine coronavirus variants in Taiwan.,codex-cli-task5-fix3-reader-a-019f828f-a81f-7002-8d9a-4994919dacf8,W02-BATCH-017,
PMID:34893876,1d9a270ce7b0ef9ce2f44fac9b041295fc2a20248b1e67d413f340bd539c4471,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,This article extends the structured coalescent for reassortment and validates migration and population estimates using simulated data.,codex-cli-task5-fix3-reader-a-019f828f-a81f-7002-8d9a-4994919dacf8,W02-BATCH-017,
PMID:34893904,26116d719e20064fad64340880bc4c8bb6a342b8635e2471fb5657fbb4f4285f,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,This article develops Bayesian inference for clonal expansion events and demonstrates performance on simulated and infectious-pathogen data.,codex-cli-task5-fix3-reader-a-019f828f-a81f-7002-8d9a-4994919dacf8,W02-BATCH-017,
PMID:34898626,9aba5382069d9aa00c75fa02a221b055cf9b51a5f0dfad0c87384f150ad276f7,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,"This study applies phylogenetic, phylodynamic, and signature-mutation analyses to reconstruct HIV subtype origin, diversification, and geographic spread.",codex-cli-task5-fix3-reader-a-019f828f-a81f-7002-8d9a-4994919dacf8,W02-BATCH-017,
PMID:34909799,2cb6bc12067c75d2f7c3d27ef2ace6a98f4a0177d8af2b43e3fea552c0e0dfbd,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This study applies phylogeographic and phylodynamic methods to distinguish multiple imports from founder-driven lineage expansion.,codex-cli-task5-fix3-reader-a-019f828f-a81f-7002-8d9a-4994919dacf8,W02-BATCH-017,
PMID:34926511,624a2c1be0acfd648142fee1f10fa03deb78072fb6ce35173ff2c7e98dccba59,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This study applies sampling-aware phylogeographic and phylodynamic analyses to relate HIV diffusion patterns to founder effects and mobility.,codex-cli-task5-fix3-reader-a-019f828f-a81f-7002-8d9a-4994919dacf8,W02-BATCH-017,
PMID:34928072,b1bfa9839aaefc16c50b63a9ce9fa1618bd82cc25d4ad1984d943527c5cfecfb,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,"This study applies full-genome phylodynamics and recombination analysis to reconstruct porcine coronavirus origins, introductions, and evolution.",codex-cli-task5-fix3-reader-a-019f828f-a81f-7002-8d9a-4994919dacf8,W02-BATCH-017,
PMID:34959538,da8314cffb1d6fa2446083998f6653c68dd66df1ac8a7e85754dc916506e60e4,exclude,,X_DESCRIPTIVE_ONLY,"This narrative review summarizes influenza-virus biology, receptors, hosts, and ecology without contributing a transferable epidemiological method.",codex-cli-task5-fix3-reader-a-019f828f-a81f-7002-8d9a-4994919dacf8,W02-BATCH-017,
PMID:34960778,919cc93a2e6d656fc7b6c3128ff73019cb997e48b0df72c2167d4a5836fc6c10,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,"This study integrates phylodynamics, phylogeography, management data, and environmental predictors to explain livestock-virus persistence and spread.",codex-cli-task5-fix3-reader-a-019f828f-a81f-7002-8d9a-4994919dacf8,W02-BATCH-017,
PMID:34962987,ae33f0c45c03162a8760565f4e563dbccadcdfeef83ee85cb2775b84972ad109,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,"This genomic epidemiology study reconstructs the global emergence, dissemination, recombination, and selective expansion of resistant gonococcal lineages.",codex-cli-task5-fix3-reader-a-019f828f-a81f-7002-8d9a-4994919dacf8,W02-BATCH-017,
PMID:35018194,3ba720b76c672ea00d5ba93e5a8a4b5e88f1b1af5e7fdc2dbda1495c89c3b787,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,This mechanistic epidemiological model and agent-based simulation examine how containment policies alter viral transmission and evolutionary selection.,codex-cli-task5-fix3-reader-a-019f828f-a81f-7002-8d9a-4994919dacf8,W02-BATCH-017,
PMID:35062237,6826b027765c973188bc79af5dd0bf26d2df62e8df7277223081df45df30b884,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This longitudinal molecular epidemiology study uses phylogenetic analysis to characterize respiratory-syncytial-virus genotype replacement and temporal evolution.,codex-cli-task5-fix3-reader-a-019f828f-a81f-7002-8d9a-4994919dacf8,W02-BATCH-017,
PMID:35062305,2343e83a5b8c5860f5695c8f7d6fc54f52be0b6929d613c17f7cf3c50bf30984,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This study applies cluster-specific phylodynamics to estimate HIV introduction dates and transmission rates for targeted prevention.,codex-cli-task5-fix3-reader-a-019f828f-a81f-7002-8d9a-4994919dacf8,W02-BATCH-017,
PMID:35087217,d2c7b295c5a8102785da3f1fbbc90b8f8186199833558223885cc5e5a8ae77fd,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,"This quasi-experiment combines transmission tracing, network simulation, and phylodynamics to estimate hunting effects on pathogen spread.",codex-cli-task5-fix3-reader-a-019f828f-ad7b-7113-b993-96ccc30a52e8,W02-BATCH-017,
PMID:35145025,faaffe0403f3e053c5547d7edc4389571f41eefad170b658a456af89a0d53dc6,exclude,,X_DESCRIPTIVE_ONLY,This within-host HIV model investigates immune selection and viral fitness rather than population epidemiological transmission.,codex-cli-task5-fix3-reader-a-019f828f-ad7b-7113-b993-96ccc30a52e8,W02-BATCH-017,
PMID:35148311,6eb825eda1be6315414afb76ecb06af26caff7cfb06b34f21b4c104505c71da2,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,This study develops and simulation-validates a tractable birth-death model combining epidemiological and phylogenetic observations.,codex-cli-task5-fix3-reader-a-019f828f-ad7b-7113-b993-96ccc30a52e8,W02-BATCH-017,
PMID:35171290,46223e35dc5407c117a66007789305f9bd8fdf3ca5a202fd8ee748091dd72fd5,include_method_source_lead,method_source,I_METHOD_SOURCE,This study adapts and validates nanopore SNP-polishing pipelines for bacterial outbreak phylodynamic inference.,codex-cli-task5-fix3-reader-a-019f828f-ad7b-7113-b993-96ccc30a52e8,W02-BATCH-017,
PMID:35173421,ea528cd1c838463c592afa88b16ca0491dcfc6c5dea3b9105fdd2f2e6521f388,include_diagnostic_or_correction_lead,reproducibility,I_DIAGNOSTIC_CORRECTION,This article provides a reproducible low-cost computing design supporting genomic and phylodynamic analyses in constrained settings.,codex-cli-task5-fix3-reader-a-019f828f-ad7b-7113-b993-96ccc30a52e8,W02-BATCH-017,
PMID:35184497,5bca66d4fc101d2f22969b887287e5aae7f7d21b9c7b78d2b727b36e11e7c428,include_method_source_lead,method_source,I_METHOD_SOURCE,"This methodological review explains phylogenetic construction, tradeoffs, applications, and epidemiological parameter estimation.",codex-cli-task5-fix3-reader-a-019f828f-ad7b-7113-b993-96ccc30a52e8,W02-BATCH-017,
PMID:35195353,2f5ce3d954984c3278832d1ea70c1b62a8fc28597c7b2e0bd59e0ac18888e74e,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This applied phylodynamic analysis combines genomic and epidemiological data to assess outbreak control measures.,codex-cli-task5-fix3-reader-a-019f828f-ad7b-7113-b993-96ccc30a52e8,W02-BATCH-017,
PMID:35223081,9b59e636b9479717c8fdcd402a25cf41ee33bbe922e4592b5b036fc82505825f,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,"This applied Bayesian phylodynamic study estimates influenza genetic diversity, reassortment, evolution, and spatial movement.",codex-cli-task5-fix3-reader-a-019f828f-ad7b-7113-b993-96ccc30a52e8,W02-BATCH-017,
PMID:35227878,64d2f2edcd22f2b26def3e8458983a93972c53caba9ed087bec5f541222218fb,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,"This applied phylodynamic study reconstructs canine parvovirus diversity, introductions, and regional transmission history.",codex-cli-task5-fix3-reader-a-019f828f-ad7b-7113-b993-96ccc30a52e8,W02-BATCH-017,
PMID:35283836,0a2a6f882ed4fa9959b2504a90322f7ffafb2a6fd6f49a402eff8b628a491c86,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This applied phylodynamic analysis reconstructs HIV transmission history and relates epidemic decline to interventions.,codex-cli-task5-fix3-reader-a-019f828f-ad7b-7113-b993-96ccc30a52e8,W02-BATCH-017,
PMID:35299786,90dabbd460dd793a57a514679010283f2b54ba61ed7a6b33fab197ad97d93ffd,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This applied phylodynamic and phylogeographic study estimates lineage-specific HIV transmission and migration patterns.,codex-cli-task5-fix3-reader-a-019f828f-ad7b-7113-b993-96ccc30a52e8,W02-BATCH-017,
PMID:35299790,1447547b4334d3f997b4cc01c5ee46854aadf278456e86c9705245849dd7cbbe,exclude,,X_DESCRIPTIVE_ONLY,This study investigates viral RNA structure and recombination propensity rather than transferable infectious-disease epidemiology.,codex-cli-task5-fix3-reader-a-019f828f-ad7b-7113-b993-96ccc30a52e8,W02-BATCH-017,
PMID:35315699,690c397741507d8a1dfe3dd19626f07f1a94468e895a535babd3b13cc7c79efe,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This genomic epidemiology study applies phylogenetic and phylodynamic analyses to cholera lineage emergence and succession.,codex-cli-task5-fix3-reader-a-019f828f-ad7b-7113-b993-96ccc30a52e8,W02-BATCH-017,
PMID:35317350,aeb6391f6e50eeffb24cb329353d32025381a7bf2474302f0fe7249317595a59,exclude,,X_DESCRIPTIVE_ONLY,This single-patient investigation characterizes within-host viral evolution rather than a transferable population epidemiological method.,codex-cli-task5-fix3-reader-a-019f828f-ad7b-7113-b993-96ccc30a52e8,W02-BATCH-017,
PMID:35330760,743c2b17e7faed03ed148bd3d1325908bbad54971d29d1e8c615668dd595051a,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,"This applied phylogeographic study compares HIV lineage histories, reproductive numbers, and epidemic trajectories.",codex-cli-task5-fix3-reader-a-019f828f-ad7b-7113-b993-96ccc30a52e8,W02-BATCH-017,
PMID:35336783,e8db22c117dce43faa5589a503b96a132dc4cdb4520f3cd7a86ea9cdfbc97bfc,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This molecular surveillance study maps invasive malaria-vector spread and infers population structure and establishment.,codex-cli-task5-fix3-reader-a-019f828f-ad7b-7113-b993-96ccc30a52e8,W02-BATCH-017,
