candidate_key,source_row_sha256,primary_decision,primary_proposed_record_type,primary_reason_code,primary_reason,primary_reviewer,batch_id,retained_candidate_key
PMID:42102584,73cf602d6bf157b4181f39e77b73ea24b088838f280e2329ea22454c93fe5fa2,exclude,,X_DUPLICATE,The exact identifier PMID:42102584 was already screened in Wave 1 and is retained there under the same candidate key.,identifier-dedup-primary-v1,W02-ID-DUP-002,PMID:42102584
PMID:42116424,ccc62b44916913d92c09ccd1e3c9b972ef5609687450ef1a254ad9feb16fdb6a,exclude,,X_DUPLICATE,The exact identifier PMID:42116424 was already screened in Wave 1 and is retained there under the same candidate key.,identifier-dedup-primary-v1,W02-ID-DUP-002,PMID:42116424
PMID:42120729,595a25faefcf2c748696e57a5373c19adaa633662de99396281110d4ac838945,exclude,,X_DUPLICATE,The exact identifier PMID:42120729 was already screened in Wave 1 and is retained there under the same candidate key.,identifier-dedup-primary-v1,W02-ID-DUP-002,PMID:42120729
PMID:42138242,260d04b88f6952379d189f6b0b9e4ba3f2cbd6427ef7c0e985aa881547e89a5b,exclude,,X_DUPLICATE,The exact identifier PMID:42138242 was already screened in Wave 1 and is retained there under the same candidate key.,identifier-dedup-primary-v1,W02-ID-DUP-002,PMID:42138242
PMID:42245040,0ac669f7a9fcf499da6e102d03d2ac05c5d2744f6b58df3ef55089c4ed623c3c,exclude,,X_DUPLICATE,The exact identifier PMID:42245040 was already screened in Wave 1 and is retained there under the same candidate key.,identifier-dedup-primary-v1,W02-ID-DUP-002,PMID:42245040
PMID:42336193,0ec16e577932854d99856afe2990787d9ca2c6662f4ecc80741fc0863d3dde19,exclude,,X_DUPLICATE,The exact identifier PMID:42336193 was already screened in Wave 1 and is retained there under the same candidate key.,identifier-dedup-primary-v1,W02-ID-DUP-002,PMID:42336193
PMID:42379143,e23eb06fe7ccdc24086e8d59b29645a8c7b30e7f8ca1fd30ecbe067ac80af1c0,exclude,,X_DUPLICATE,The exact identifier PMID:42379143 was already screened in Wave 1 and is retained there under the same candidate key.,identifier-dedup-primary-v1,W02-ID-DUP-002,PMID:42379143
PMID:42419333,0e3f9a911c24f1bb38c47513d8c2ccbf10ae8ce38d87ffe8448a613b320ae11a,exclude,,X_DUPLICATE,The exact identifier PMID:42419333 was already screened in Wave 1 and is retained there under the same candidate key.,identifier-dedup-primary-v1,W02-ID-DUP-002,PMID:42419333
PMID:33001831,86e5e826fc14d55357279f0f6bf489336f5fbef28cb3b500fc8c5cdc57e803fc,exclude,,X_DUPLICATE,The exact identifier PMID:33001831 was already screened in Wave 1 and is retained there under the same candidate key.,identifier-dedup-primary-v1,W02-ID-DUP-002,PMID:33001831
PMID:34802398,db74c75daa6ff8b501a4219ca4d7cf5cf3ea43917d6d7e72e8fd7e20c7962f5f,exclude,,X_DUPLICATE,The exact identifier PMID:34802398 was already screened in Wave 1 and is retained there under the same candidate key.,identifier-dedup-primary-v1,W02-ID-DUP-002,PMID:34802398
PMID:34876517,7689f9d903974631e0a73f91e86b1d90969be5d505ba59bbc1143d18c421178b,exclude,,X_DUPLICATE,The exact identifier PMID:34876517 was already screened in Wave 1 and is retained there under the same candidate key.,identifier-dedup-primary-v1,W02-ID-DUP-002,PMID:34876517
PMID:36061527,0e22f579856e4d0d5ebad0427f5c450519a64515cf06565395facfbfa1b7ca87,exclude,,X_DUPLICATE,The exact identifier PMID:36061527 was already screened in Wave 1 and is retained there under the same candidate key.,identifier-dedup-primary-v1,W02-ID-DUP-002,PMID:36061527
PMID:36812522,f3102fa2b5fb056c7054d6b5acceec2f08517df391dc99555c7c2533a8127144,exclude,,X_DUPLICATE,The exact identifier PMID:36812522 was already screened in Wave 1 and is retained there under the same candidate key.,identifier-dedup-primary-v1,W02-ID-DUP-002,PMID:36812522
PMID:37639484,8dc8b794352da0070534c05d0e85cafb25f4d90d238f68a45665e95ca32915cf,exclude,,X_DUPLICATE,The exact identifier PMID:37639484 was already screened in Wave 1 and is retained there under the same candidate key.,identifier-dedup-primary-v1,W02-ID-DUP-002,PMID:37639484
PMID:37649793,a99a6b5d647bd0ba8e73174597a762160c805faf517188939a41c378981b6c67,exclude,,X_DUPLICATE,The exact identifier PMID:37649793 was already screened in Wave 1 and is retained there under the same candidate key.,identifier-dedup-primary-v1,W02-ID-DUP-002,PMID:37649793
