candidate_key,source_row_sha256,primary_decision,primary_proposed_record_type,primary_reason_code,primary_reason,primary_reviewer,batch_id,retained_candidate_key
PMID:34460419,92449ebd54ab74a0467677d4841ee2b824a5b202ea7ce0fbf807e5fdcf750ca3,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,The study uses serological testing of febrile patients to quantify chikungunya infections missed by routine regional reporting.,codex-sol-high-wave2-primary-008,W02-BATCH-008,
PMID:34467805,ff65481bcc4ee356b39367b0a482cc329472e3e1a5e847505a574673db56f52b,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,The study evaluates oral prescription opioid use and opioid-use diagnoses as indicators for targeting HCV testing and improving surveillance.,codex-sol-high-wave2-primary-008,W02-BATCH-008,
PMID:34481966,bb7c8745ebe4f318bacdac074fc9811cf071dfad37aeae49252c7474eea162cb,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,The population-based serosurvey adjusts for sampling structure and test performance to estimate SARS-CoV-2 burden and infection fatality ratios.,codex-sol-high-wave2-primary-008,W02-BATCH-008,
PMID:34493244,490d342af728dd820409389871e3855248fd949f70ee10bf0ca68b1674b5814d,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,The interrupted time-series analysis compares observed STI notifications with counterfactual expected counts to assess pandemic-related underdiagnosis and underreporting.,codex-sol-high-wave2-primary-008,W02-BATCH-008,
PMID:34507237,5676990bac70511b97a8e73fbf9d5f6979ccc09238f2a7fd36ef8db99d0a6e10,include_diagnostic_or_correction_lead,guidance,I_DIAGNOSTIC_CORRECTION,The scoping review synthesizes behavioral and organizational causes of livestock-disease underreporting and prescribes principles for improving passive surveillance.,codex-sol-high-wave2-primary-008,W02-BATCH-008,
PMID:34508447,8f1466a1afa1f996f8ad8577dd8871726ea2810ae54dfa6dfe0fd513f9d2b169,exclude,,X_COMMENTARY_ONLY,The article briefly describes olfactory dysfunction as a COVID-19 marker without developing or evaluating a measurement or surveillance method.,codex-sol-high-wave2-primary-008,W02-BATCH-008,
PMID:34517150,fbfc20337b8ac13c26029f80aacfbc980b39d8e2feb670387d517d08d446923b,include_diagnostic_or_correction_lead,guidance,I_DIAGNOSTIC_CORRECTION,"The subcommittee report identifies diagnostic and surveillance deficiencies for ehrlichiosis and anaplasmosis and recommends active clinical, vector, and electronic-record surveillance.",codex-sol-high-wave2-primary-008,W02-BATCH-008,
PMID:34528099,e298251aac6b82887f9b1be70c5ea34faf0d904906a0ac4557ffe6d852864123,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,"The study combines diagnostic testing, viral sequencing, and phylogenetic inference to characterize dengue circulation hidden by low routine incidence reports.",codex-sol-high-wave2-primary-008,W02-BATCH-008,
PMID:34534214,fc443c7e1aa398cecaa97c68eec454c03001ce6c3014abc2ac9308b4d12855fe,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,The linked incarceration and mortality cohort provides a transferable design for estimating underreported communicable-disease mortality during and after detention.,codex-sol-high-wave2-primary-008,W02-BATCH-008,
PMID:34540736,8019ef8919140a22cbf06919e20045e79fdbe9d6bf31dd443bd00d0e5befbfb9,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,The systematic review uses random-effects meta-analysis to synthesize STI and unprotected-sex prevalence in an underreported population.,codex-sol-high-wave2-primary-008,W02-BATCH-008,
PMID:34561139,711e6173911373ae5cc74db8639022610a9a781710dd4abd9202711cc4851271,include_method_source_lead,method_source,I_METHOD_SOURCE,The study evaluates a self-controlled tree-temporal scan method for detecting predefined and unexpected clusters of adverse events after vaccination.,codex-sol-high-wave2-primary-008,W02-BATCH-008,
PMID:34565231,db45332a85db29c8b3624515776c55efd307eef52537043c1cfc0e1ce1fc164c,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,"The study compares oral, genital, and rectal chlamydia testing to demonstrate infections missed by genital-only screening.",codex-sol-high-wave2-primary-008,W02-BATCH-008,
PMID:34582445,46ef89a546c9dfe68a784c34ae896c9c7fa8318687750ff93e027dd6f35a3f98,exclude,,X_DESCRIPTIVE_ONLY,"The baseline cross-sectional analysis reports standard regression associations with HIV, HSV-2, pregnancy, and sexual activity without a reusable measurement or modeling contribution.",codex-sol-high-wave2-primary-008,W02-BATCH-008,
PMID:34594620,4434ee59aa55056ee7841e1a724df13888db7aa62b85fc79a24e2c3006618275,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,The facility survey estimates pulmonary tuberculosis underreporting to the national system and identifies patient and facility groups with elevated omission rates.,codex-sol-high-wave2-primary-008,W02-BATCH-008,
PMID:34605172,51fd87c7c51be61bdfe960b842ce90bb4d56f3d17f95e618e0b39c3f6073bee9,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,The paired prospective and retrospective analyses compare RSV with influenza and quantify diagnoses missed or omitted from adult hospital records.,codex-sol-high-wave2-primary-008,W02-BATCH-008,
PMID:34607871,862fc808c04883ac130aec07abb579bc4f6a5268a27e27c389bc440409efffeb,exclude,,X_DESCRIPTIVE_ONLY,The study tabulates spontaneous adverse-drug-reaction reports and their suspected drugs without evaluating a transferable surveillance or correction method.,codex-sol-high-wave2-primary-008,W02-BATCH-008,
PMID:34609959,e80d8e9c8560d4ec82aa3c6a5de6f3e4d51155f674a68fffec3c0c12165618df,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,The national tuberculosis cohort audits completeness of HIV testing fields and relates missing testing or recording to treatment outcomes.,codex-sol-high-wave2-primary-008,W02-BATCH-008,
PMID:34610940,4bf196cadb3ab3aa56c7e350e16c2651c1d164d32daed2fab762d3b292e806d5,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,The study combines representative infection surveys with reported deaths and excess-mortality adjustments to estimate context-specific COVID-19 fatality rates.,codex-sol-high-wave2-primary-008,W02-BATCH-008,
PMID:34618660,61b1852519e3aec5c8b671536d1cea316da78fe051fcbe9b3628870043ea6a11,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,The analysis compares laboratory-surveillance isolates with incidence-based expected case counts to estimate pneumococcal surveillance capture across six countries.,codex-sol-high-wave2-primary-008,W02-BATCH-008,
PMID:34627201,78fdf1a224682b9417253142aa993821b70af70f08d82ad84c22b57a02c2aa28,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,The study validates cross-sectional telephone surveys against clinician reports and Google Trends as an alternative source for influenza dynamics and reporting rates.,codex-sol-high-wave2-primary-008,W02-BATCH-008,
PMID:34650062,9571ba38d8d0722ae4577d1f42e4d035935cfc4b122e5e457adfa02770ee0661,include_method_source_lead,method_source,I_METHOD_SOURCE,"The paper develops GInPipe, validates genome-only incidence reconstruction against simulated outbreaks and phylodynamic analyses, and demonstrates its surveillance use.",codex-sol-high-wave2-primary-008,W02-BATCH-008,
