candidate_key,source_row_sha256,primary_decision,primary_proposed_record_type,primary_reason_code,primary_reason,primary_reviewer,batch_id,retained_candidate_key
PMID:29307386,8b7597f505154f83883ea6c2d30932bae9aa66b5934ae787e42030c3d452013c,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,"The modelling study combines population trends, individual data, and microsimulation to forecast HPV vaccination and cervical-screening scenarios through 2040.",codex-cli-task5-fix3-reader-a-019f828b-7dd8-7450-93e4-cff2338f9b13,W02-BATCH-022,
PMID:29603882,d7dbfe6faa109e7ad6e391b379a485c45933d57772ddf45604058eb36c67c8c8,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,"This infectious-process microsimulation compares HIV treatment policies, transmission effects, and cost-effectiveness.",codex-cli-task5-fix3-reader-a-019f828c-0cc3-7b63-a339-eeb96ecf8a8a,W02-BATCH-022,
PMID:29651777,0a78a232875238d12807a35111f6041fed67ef6962b9c8281c9b1e43577a2878,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,The microsimulation evaluates genetic testing for autism spectrum disorder without an infectious outcome or a concrete infectious-disease transfer route.,codex-sol-high-wave2-primary-022,W02-BATCH-022,
PMID:29746619,91412bab30514632234a4c17d9b44b2f84645638df06ef4237fe6c2563a7b7cf,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,"This dynamic microsimulation projects HIV transmission, clinical effects, and intervention cost-effectiveness.",codex-cli-task5-fix3-reader-a-019f828c-0cc3-7b63-a339-eeb96ecf8a8a,W02-BATCH-022,
PMID:29787574,dce12c6a0c7090e2a8fa551d4559035fd0fec583f81b7ee0cb13cdffec33cce2,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,This general social-policy microsimulation does not model an infectious process or establish an infectious-disease methodological transfer.,codex-cli-task5-fix3-blind-019f82aa-9e25-7e62-8d7a-330f7d1f27f4,W02-BATCH-022,
PMID:29795647,3041e5a08b4549e9157a0b33747db3b2bcf5a04cbe561b88f24145fe77e3eff3,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,This infectious-disease microsimulation compares pneumococcal vaccination strategies through probabilistic decision analysis.,codex-cli-task5-fix3-reader-a-019f828c-0cc3-7b63-a339-eeb96ecf8a8a,W02-BATCH-022,
PMID:29864213,c3bff2ebc12aa0b37dcda08febc1284dcc740d26f47973dca4c5fc013c90526e,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,This infectious-process microsimulation compares long-term hepatitis C treatment strategies and uncertainty.,codex-cli-task5-fix3-reader-a-019f828c-0cc3-7b63-a339-eeb96ecf8a8a,W02-BATCH-022,
PMID:29981104,1fba899f3ab8a88a0c2b47c831395d8c78d21400de744f073f93e794038aca24,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,"This infectious-disease microsimulation compares lifetime pneumococcal vaccination outcomes, costs, and herd effects.",codex-cli-task5-fix3-reader-a-019f828c-0cc3-7b63-a339-eeb96ecf8a8a,W02-BATCH-022,
PMID:30058218,68ba76c423ee17f2556feb4deb6c67df93874f40d2fce9d6ad5e13e5d18afb55,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,This infectious-process microsimulation evaluates competing hepatitis C treatment timings under transplantation constraints.,codex-cli-task5-fix3-reader-a-019f828c-0cc3-7b63-a339-eeb96ecf8a8a,W02-BATCH-022,
PMID:30132850,63e8304b1dbc7db119a68b757c4b1ce1d3170a7d1cc23f71362d7678eebf14d1,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,This calibrated microsimulation estimates infectious HPV screening policy consequences across implementation scenarios.,codex-cli-task5-fix3-reader-a-019f828c-2b25-7892-8664-43c3ffa1b862,W02-BATCH-022,
PMID:30137721,7b99202e3d64db9f92bd20f62601bb31ebbf7e4f0259e8462a23244c76588196,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,This stochastic transmission model examines poliovirus persistence and surveillance detection in small populations.,codex-cli-task5-fix3-reader-a-019f828c-2b25-7892-8664-43c3ffa1b862,W02-BATCH-022,
PMID:30157216,1f3e634db843a4b5d304aa611ff442329b2e77ca1c17ca5b960da3191edbd59b,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,This simulation study benchmarks partnership-matching algorithms and design choices for STI microsimulations.,codex-cli-task5-fix3-reader-a-019f828c-2b25-7892-8664-43c3ffa1b862,W02-BATCH-022,
PMID:30180203,75211a906b6b851c5aa5d2262bc0262a4801247d383845319b9aceecb2f5dc88,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,This integrated transmission and screening simulation evaluates alternative HPV vaccination strategies.,codex-cli-task5-fix3-reader-a-019f828c-2b25-7892-8664-43c3ffa1b862,W02-BATCH-022,
PMID:30222768,af74be4a55f4cc790d64d639a037d2f565826f488449012249381b02950d1de6,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,This calibrated HIV transmission simulation estimates the cost-effectiveness of a care-continuum intervention.,codex-cli-task5-fix3-reader-a-019f828c-2b25-7892-8664-43c3ffa1b862,W02-BATCH-022,
PMID:30304449,628a51e39293edb95305894a4176afbfa69706eabe6dec7ea4d6f695f609edf9,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,This individual-based microsimulation projects healthcare costs attributable to antibacterial resistance trends.,codex-cli-task5-fix3-reader-a-019f828c-2b25-7892-8664-43c3ffa1b862,W02-BATCH-022,
PMID:30561833,d0cc920b836ee0911d0708b0220bbef8912ff4b730648ce0dc7e15a111b14be6,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,This individual-based Markov simulation projects hepatitis C burden under treatment scenarios.,codex-cli-task5-fix3-reader-a-019f828c-2b25-7892-8664-43c3ffa1b862,W02-BATCH-022,
