candidate_key,source_row_sha256,primary_decision,primary_proposed_record_type,primary_reason_code,primary_reason,primary_reviewer,batch_id,retained_candidate_key
PMID:37895430,9ce9c52a45f4e77f769d95fbed9738f2b72939385cb8e0dbb05e5d12dc540a0c,include_diagnostic_or_correction_lead,guidance,I_DIAGNOSTIC_CORRECTION,"This review compares tick-borne disease surveillance approaches and identifies standardization, reporting, and integration problems.",codex-cli-task5-fix3-reader-a-019f8293-2ac7-7981-9605-77356569ce26,W02-BATCH-010,
PMID:37896799,4eaa658c392d184b40846f99407707b12f21ed2e7b66a13b218f8f0c880a6e25,exclude,,X_DESCRIPTIVE_ONLY,This single equine case documents etiologic diagnosis without a transferable epidemiological contribution.,codex-cli-task5-fix3-blind-019f82ad-2925-7242-a1c4-10521c1a3156,W02-BATCH-010,
PMID:37901098,350cad7654c7ca302cd51e5a535e6f30a8953b59f55ebece7316a900ac8ed58c,exclude,,X_DESCRIPTIVE_ONLY,This study summarizes routinely submitted rabies specimens and their geographic distribution without developing or evaluating a reusable surveillance adjustment or measurement method.,codex-sol-high-wave2-primary-010,W02-BATCH-010,
PMID:37930113,888687d1326d9601a18153d60121cf6453ecd15ee0af7482309a851b9c4ad7dd,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,"This systematic review applies risk-of-bias assessment, meta-analysis, and GRADE to equine herpesvirus vaccines.",codex-cli-task5-fix3-reader-a-019f8293-2ac7-7981-9605-77356569ce26,W02-BATCH-010,
PMID:37947132,0372de1c1c445cf91c104e431229eaf37d4d6f20feffae25db384b617fda1195,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,This review concerns allergic reactions to serum eye drops and supplies no concrete route for transferring its analysis to infectious-disease epidemiology.,codex-sol-high-wave2-primary-010,W02-BATCH-010,
PMID:37966199,8f7910382f61b0e26b919d7148872dde4a57aa59d90bcb438300e6eacdffd39f,exclude,,X_DESCRIPTIVE_ONLY,This review discusses viral associations and biological pathogenesis of glaucoma without an eligible epidemiological method.,codex-cli-task5-fix3-reader-a-019f8293-2ac7-7981-9605-77356569ce26,W02-BATCH-010,
PMID:37966696,f3616cfeda012202adada558a94fe80d7b5d646bb1d191a5727907948fa428b0,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This intervention evaluation uses reporting performance indicators to assess pharmacovigilance training and mentoring.,codex-cli-task5-fix3-reader-a-019f8293-2ac7-7981-9605-77356569ce26,W02-BATCH-010,
PMID:37972077,ed3ddcbf7618d667b536605358780b039880796353d1f084dd5f0323174658c6,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,This paper develops an immunity-aware epidemic model and physics-informed neural-network procedure for parameter inference.,codex-cli-task5-fix3-reader-a-019f8293-2ac7-7981-9605-77356569ce26,W02-BATCH-010,
PMID:37988167,5ed715b5103b115dc12b5a42b8e6ff74b67fae83ad5208c3534b78d4d2199e1e,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,This applied comparison evaluates mechanistic dengue forecasting models incorporating climate and underreporting uncertainty.,codex-cli-task5-fix3-blind-019f82ad-2925-7242-a1c4-10521c1a3156,W02-BATCH-010,
PMID:37997678,afae2a14566d51cbbed1791710eb84326d025f81a2b7bac9efc84fe12347f37e,include_diagnostic_or_correction_lead,diagnostic,I_DIAGNOSTIC_CORRECTION,This study compares three rabies-exposure reporting sources to diagnose surveillance undercoverage and documentation gaps.,codex-cli-task5-fix3-reader-a-019f8293-2ac7-7981-9605-77356569ce26,W02-BATCH-010,
