candidate_key,source_row_sha256,final_decision,final_proposed_record_type,final_reason_code,title,year,authors,abstract,search_ids,preliminary_families,source_url,provisional_concept_label,provisional_canonical_name,provisional_family,routing_evidence,routing_status
PMID:20670448,5902722e44c84cfcb620615e69276fa322584b1de44253c5c167f5c33a76d9a6,include_diagnostic_or_correction_lead,guidance,I_DIAGNOSTIC_CORRECTION,Public health triangulation: approach and application to synthesizing data to understand national and local HIV epidemics.,2010,George W Rutherford; William McFarland; Hilary Spindler; Karen White; Sadhna V Patel; John Aberle-Grasse; Keith Sabin; Nathan Smith; Stephanie Taché; Jesus M Calleja-Garcia; Rand L Stoneburner,"Public health triangulation is a process for reviewing, synthesising and interpreting secondary data from multiple sources that bear on the same question to make public health decisions. It can be used to understand the dynamics of HIV transmission and to measure the impact of public health programs. While traditional intervention research and meta-analysis would be ideal sources of information for public health decision making, they are infrequently available, and often decisions can be based only on surveillance and survey data. The process involves examination of a wide variety of data sources and both biological, behavioral and program data and seeks input from stakeholders to formulate meaningful public health questions. Finally and most importantly, it uses the results to inform public health decision-making. There are 12 discrete steps in the triangulation process, which included identification and assessment of key questions, identification of data sources, refining questions, gathering data and reports, assessing the quality of those data and reports, formulating hypotheses to explain trends in the data, corroborating or refining working hypotheses, drawing conclusions, communicating results and recommendations and taking public health action. Triangulation can be limited by the quality of the original data, the potentials for ecological fallacy and ""data dredging"" and reproducibility of results. Nonetheless, we believe that public health triangulation allows for the interpretation of data sets that cannot be analyzed using meta-analysis and can be a helpful adjunct to surveillance, to formal public health intervention research and to monitoring and evaluation, which in turn lead to improved national strategic planning and resource allocation.",SEARCH-20260720-PUBMED-FAMILY-EVIDENCE-01,evidence_synthesis,https://pubmed.ncbi.nlm.nih.gov/20670448/,triangulation_cross_system,Cross-system triangulation,evidence_synthesis,title and complete available abstract,pending_independent_semantic_review
PMID:21530216,71c8a594f277bec0175abeb33d15c2798464b8bc668939a30df000b64972df3c,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,"Performance and coverage of HIV interventions for injection drug users: Insights from triangulation of programme, field and surveillance data from Pakistan.",2011,Adnan A Khan; Ayesha Khan,"Nearly 20% of the estimated 84,000 injecting drug users in Pakistan are HIV infected. Non-governmental organisations have implemented HIV interventions for IDUs in 7 cities in Pakistan. Here we report on the performance, coverage and costs of these interventions. National HIV bio-behavioural surveillance data were used to measure effectiveness of interventions by comparing HIV prevalence and behavioural trends in intervention and non-intervention cities. Coverage was measured by comparing the supply of syringes with the total syringe need and intervention cost per IDU served per year was calculated. The NGOs registered 20,640 IDUs (original targets: <10,000); provided 66% of new syringes for all registered IDUs and 75% for all estimated street-based IDUs. This compared to a national coverage of about 13%. Intervention cities had higher baseline HIV prevalence, reflecting their choice as intervention sites. More IDUs from intervention cities (59% vs. 27%) reported always using a clean syringe. Condom use with last sexual partner (24% vs. 11%) and HIV prevention knowledge were also higher amongst this group (all at p<0.001). HIV prevalence in intervention cities remained unchanged in Faisalabad (13%) and Quetta (10%) but increased in Karachi (26-30%) and Lahore (4-7%). Coverage of sterile syringes for intervention cities was 30% compared to 13% nationwide. However within city, coverage varied from 30 to 99%. The costs of services varied widely by NGOs from USD 146 to 403. IDUs interventions are performing well in some Pakistani cities. However, considerable expansion is needed to increase nationwide coverage.",SEARCH-20260720-PUBMED-FAMILY-EVIDENCE-01,evidence_synthesis,https://pubmed.ncbi.nlm.nih.gov/21530216/,triangulation_cross_system,Cross-system triangulation,evidence_synthesis,title and complete available abstract,pending_independent_semantic_review
PMID:23922711,2e51a168578c04a16b416e0149f1266fc30a724beda7cc965ee2cc683c57ce83,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,"Outcomes and impact of HIV prevention, ART and TB programs in Swaziland--early evidence from public health triangulation.",2013,Cari van Schalkwyk; Sibongile Mndzebele; Thabo Hlophe; Jesus Maria Garcia Calleja; Eline L Korenromp; Rand Stoneburner; Cyril Pervilhac,"Swaziland's severe HIV epidemic inspired an early national response since the late 1980s, and regular reporting of program outcomes since the onset of a national antiretroviral treatment (ART) program in 2004. We assessed effectiveness outcomes and mortality trends in relation to ART, HIV testing and counseling (HTC), tuberculosis (TB) and prevention of mother to child transmission (PMTCT). Data triangulated include intervention coverage and outcomes according to program registries (2001-2010), hospital admissions and deaths disaggregated by age and sex (2001-2010) and population mortality estimates from the 1997 and 2007 censuses and the 2007 demographic and health survey. By 2010, ART reached 70% of the estimated number of people living with HIV/AIDS with CD4<350/mm(3), with progressively improving patient retention and survival. As of 2010, 88% of health facilities providing antenatal care offered comprehensive PMTCT services. The HTC program recorded a halving in the proportion of adults tested who were HIV-infected; similarly HIV infection rates among HIV-exposed babies halved from 2007 to 2010. Case fatality rates among hospital patients diagnosed with HIV/AIDS started to decrease from 2005-6 in adults and especially in children, contrasting with stable case fatality for other causes including TB. All-cause child in-patient case fatality rates started to decrease from 2005-6. TB case notifications as well as rates of HIV/TB co-infection among notified TB patients continued a steady increase through 2010, while coverage of HIV testing and CPT for co-infected patients increased to above 80%. Against a background of high, but stable HIV prevalence and decreasing HIV incidence, we documented early evidence of a mortality decline associated with the expanded national HIV response since 2004. Attribution of impact to specific interventions (versus natural epidemic dynamics) will require additional data from future household surveys, and improved routine (program, surveillance, and hospital) data at district level.",SEARCH-20260720-PUBMED-FAMILY-EVIDENCE-01,evidence_synthesis,https://pubmed.ncbi.nlm.nih.gov/23922711/,triangulation_cross_system,Cross-system triangulation,evidence_synthesis,title and complete available abstract,pending_independent_semantic_review
PMID:26828366,1e23696e5099551117988aeb413c3f8e61fee17a4b0a4d6522391538816c90db,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,"Population Size Estimation of Men Who Have Sex with Men in Tbilisi, Georgia; Multiple Methods and Triangulation of Findings.",2016,Lela Sulaberidze; Ali Mirzazadeh; Ivdity Chikovani; Natia Shengelia; Nino Tsereteli; George Gotsadze,"An accurate estimation of the population size of men who have sex with men (MSM) is critical to the success of HIV program planning and to monitoring of the response to epidemic as a whole, but is quite often missing. In this study, our aim was to estimate the population size of MSM in Tbilisi, Georgia and compare it with other estimates in the region. In the absence of a gold standard for estimating the population size of MSM, this study reports a range of methods, including network scale-up, mobile/web apps multiplier, service and unique object multiplier, network-based capture-recapture, Handcock RDS-based and Wisdom of Crowds methods. To apply all these methods, two surveys were conducted: first, a household survey among 1,015 adults from the general population, and second, a respondent driven sample of 210 MSM. We also conducted a literature review of MSM size estimation in Eastern European and Central Asian countries. The median population size of MSM generated from all previously mentioned methods was estimated to be 5,100 (95% Confidence Interval (CI): 3,243~9,088). This corresponds to 1.42% (95%CI: 0.9%~2.53%) of the adult male population in Tbilisi. Our size estimates of the MSM population (1.42% (95%CI: 0.9%~2.53%) of the adult male population in Tbilisi) fall within ranges reported in other Eastern European and Central Asian countries. These estimates can provide valuable information for country level HIV prevention program planning and evaluation. Furthermore, we believe, that our results will narrow the gap in data availability on the estimates of the population size of MSM in the region.",SEARCH-20260720-PUBMED-FAMILY-EVIDENCE-01,evidence_synthesis,https://pubmed.ncbi.nlm.nih.gov/26828366/,triangulation_cross_system,Cross-system triangulation,evidence_synthesis,title and complete available abstract,pending_independent_semantic_review
PMID:27175799,f841e2e9939d46e27e204af27afc3b0d2f1d7a90bfe02303ee7e4e51c4fb8bfe,include_method_source_lead,method_source,I_METHOD_SOURCE,Discrepancies between qualitative and quantitative evaluation of randomised controlled trial results: achieving clarity through mixed methods triangulation.,2016,Sarah Tonkin-Crine; Sibyl Anthierens; Kerenza Hood; Lucy Yardley; Jochen W L Cals; Nick A Francis; Samuel Coenen; Alike W van der Velden; Maciek Godycki-Cwirko; Carl Llor; Chris C Butler; Theo J M Verheij; Herman Goossens; Paul Little; GRACE INTRO/CHAMP consortium,"Mixed methods are commonly used in health services research; however, data are not often integrated to explore complementarity of findings. A triangulation protocol is one approach to integrating such data. A retrospective triangulation protocol was carried out on mixed methods data collected as part of a process evaluation of a trial. The multi-country randomised controlled trial found that a web-based training in communication skills (including use of a patient booklet) and the use of a C-reactive protein (CRP) point-of-care test decreased antibiotic prescribing by general practitioners (GPs) for acute cough. The process evaluation investigated GPs' and patients' experiences of taking part in the trial. Three analysts independently compared findings across four data sets: qualitative data collected view semi-structured interviews with (1) 62 patients and (2) 66 GPs and quantitative data collected via questionnaires with (3) 2886 patients and (4) 346 GPs. Pairwise comparisons were made between data sets and were categorised as agreement, partial agreement, dissonance or silence. Three instances of dissonance occurred in 39 independent findings. GPs and patients reported different views on the use of a CRP test. GPs felt that the test was useful in convincing patients to accept a no-antibiotic decision, but patient data suggested that this was unnecessary if a full explanation was given. Whilst qualitative data indicated all patients were generally satisfied with their consultation, quantitative data indicated highest levels of satisfaction for those receiving a detailed explanation from their GP with a booklet giving advice on self-care. Both qualitative and quantitative data sets indicated higher patient enablement for those in the communication groups who had received a booklet. Use of CRP tests does not appear to engage patients or influence illness perceptions and its effect is more centred on changing clinician behaviour. Communication skills and the patient booklet were relevant and useful for all patients and associated with increased patient satisfaction. A triangulation protocol to integrate qualitative and quantitative data can reveal findings that need further interpretation and also highlight areas of dissonance that lead to a deeper insight than separate analyses.",SEARCH-20260720-PUBMED-FAMILY-EVIDENCE-01,evidence_synthesis,https://pubmed.ncbi.nlm.nih.gov/27175799/,triangulation_cross_system,Cross-system triangulation,evidence_synthesis,title and complete available abstract,pending_independent_semantic_review
PMID:27253196,3f5fab9a6ce6f0e1740c0593a98bff0096c933583acdaf703adc51e1c40e4934,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,Acceptability of Parental Financial Incentives and Quasi-Mandatory Interventions for Preschool Vaccinations: Triangulation of Findings from Three Linked Studies.,2016,Jean Adams; Rebekah J McNaughton; Sarah Wigham; Darren Flynn; Laura Ternent; Janet Shucksmith,"Childhood vaccinations are a core component of public health programmes globally. Recent measles outbreaks in the UK and USA have prompted debates about new ways to increase uptake of childhood vaccinations. Parental financial incentives and quasi-mandatory interventions (e.g. restricting entry to educational settings to fully vaccinated children) have been successfully used to increase uptake of childhood vaccinations in developing countries, but there is limited evidence of effectiveness in developed countries. Even if confirmed to be effective, widespread implementation of these interventions is dependent on acceptability to parents, professionals and other stakeholders. We conducted a systematic review (n = 11 studies included), a qualitative study with parents (n = 91) and relevant professionals (n = 24), and an on-line survey with embedded discrete choice experiment with parents (n = 521) exploring acceptability of parental financial incentives and quasi-mandatory interventions for preschool vaccinations. Here we use Triangulation Protocol to synthesise findings from the three studies. There was a consistent recognition that incentives and quasi-mandatory interventions could be effective, particularly in more disadvantaged groups. Universal incentives were consistently preferred to targeted ones, but relative preferences for quasi-mandatory interventions and universal incentives varied between studies. The qualitative work revealed a consistent belief that financial incentives were not considered an appropriate motivation for vaccinating children. The costs of financial incentive interventions appeared particularly salient and there were consistent concerns in the qualitative work that incentives did not represent the best use of resources for promoting preschool vaccinations. Various suggestions for improving delivery of the current UK vaccination programme as an alternative to incentives and quasi-mandates were made. Parental financial incentives and quasi-mandatory interventions for increasing uptake of preschool vaccinations do not currently attract widespread enthusiastic support in the UK; but some potential benefits of these approaches are recognised.",SEARCH-20260720-PUBMED-FAMILY-EVIDENCE-01,evidence_synthesis,https://pubmed.ncbi.nlm.nih.gov/27253196/,triangulation_cross_system,Cross-system triangulation,evidence_synthesis,title and complete available abstract,pending_independent_semantic_review
PMID:28444469,577064432a4c0745245bd4b8b48de8100886c23a8e28f6c099305e398abdb6f3,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,"Modelling the UNAIDS 90-90-90 treatment cascade for gay, bisexual and other men who have sex with men in South Africa: using the findings of a data triangulation process to map a way forward.",2018,Andrew Scheibe; Michael Grasso; Henry Fisher Raymond; Albert Manyuchi; Thomas Osmand; Tim Lane; Helen Struthers,"A data triangulation exercise was carried out between 2013 and 2015 to assess the HIV epidemic and response among gay, bisexual and other men who have sex with men (GBMSM) in South Africa. We used the findings to assess progress in achieving the UNAIDS 90-90-90 goals for GBMSM in the country. Three scenarios were developed using different GBMSM population factors (2.0, 3.5 and 5.0% of males aged ≥15) to estimate the population size, HIV prevalence of 13.2-49.5%, and 68% of GBMSM knowing their status. Due to data gaps, general population data were used as estimates of GBMSM on antiretroviral therapy (ART) and virologically suppressed (25.7 and 84.0%, respectively). The biggest gap is access to ART. To address the data gap we recommend developing data collection tools, indicators, and further quantification of HIV cascades. Targeted testing, linkage to services and scaled-up prevention interventions (including pre-exposure prophylaxis) are also required.",SEARCH-20260720-PUBMED-FAMILY-EVIDENCE-01,evidence_synthesis,https://pubmed.ncbi.nlm.nih.gov/28444469/,triangulation_cross_system,Cross-system triangulation,evidence_synthesis,title and complete available abstract,pending_independent_semantic_review
PMID:29715057,412168fdcc8f53360f521bbca450ac8d3dc817fbef93045da35fd077e5f5a290,include_diagnostic_or_correction_lead,guidance,I_DIAGNOSTIC_CORRECTION,How to evaluate potential non-specific effects of vaccines: the quest for randomized trials or time for triangulation?,2018,Christine Stabell Benn; Ane Bærent Fisker; Andreas Rieckmann; Aksel Karl Georg Jensen; Peter Aaby,"Emerging evidence suggests that vaccines, in addition to their disease-specific effects, have important non-specific effects (NSEs), which contribute to their overall effect on mortality and morbidity. Immunological studies have shown that NSEs are biologically plausible. Many advocate that randomized controlled trials (RCTs) with overall mortality or morbidity as the outcome are the only way forward to confirm or refute NSEs. We discuss the limitations of using RCTs only as a tool to evaluate NSEs of vaccines. Such RCTs can be ethically problematic, they are time consuming and expensive. Furthermore, they only assess the NSEs in a given context, but it is inherent in the concept of NSEs that the NSEs of a given vaccine are modified by other immunomodulatory conditions. As an alternative, we propose that triangulation of RCTs and observational studies, merging multiple lines of evidence with different underlying bias structures, can build a strong argument for causality. We examine two examples related to measles vaccine and oral polio vaccine. Using RCTs alone to evaluate NSEs of vaccines severely limits the possibilities for studying NSEs. Results from both RCTs and non-RCT studies should be triangulated to strengthen causal interpretation.",SEARCH-20260720-PUBMED-FAMILY-EVIDENCE-01,evidence_synthesis,https://pubmed.ncbi.nlm.nih.gov/29715057/,triangulation_cross_system,Cross-system triangulation,evidence_synthesis,title and complete available abstract,pending_independent_semantic_review
PMID:29954360,013f762e9add8763d4ecaa303d4e187240275218c14dffec1205b9372ced6270,include_method_source_lead,method_source,I_METHOD_SOURCE,Measuring sexual behaviour in Malawi: a triangulation of three data collection instruments.,2018,Nicola Desmond; Nico Nagelkerke; Wezzie Lora; Effie Chipeta; Mwiza Sambo; Moses Kumwenda; Elizabeth L Corbett; Miriam Taegtemeyer; Janet Seeley; David G Lalloo; Sally Theobald,"There is a need for valid approaches to measure sexual interactions to assess the impact of behavioural interventions and to predict the impact of behaviour changes. Different methods of asking about sexual behaviour often yield conflicting answers and men often report higher levels of heterosexual activity than women. To better understand self-reported sexual behaviour data and how best to collect it, we analyzed data collected as part of a larger project (ST IMPACTS) on the social and behavioural impact of introducing community-level HIV self-testing (HIVST) with counseling (semi-supervised with pre- and generic post-test counseling provided on delivery or collection of test kits) in an urban Malawian setting. Information on sexual behaviour was collected from HIV self-testers over a three-month period. Three different methods were used: retrospective face-to-face interviews (FTFI); audio computer assisted self-interviews (ACASI) and a prospective coital diary. Both retrospective instruments were used before and after the three-month study period. Frequency and cross-tabulation, as well as scatterplots, were used for exploratory analyses. Chi-square tests were used to test for differences in proportions. Spearman's correlation coefficient was used to explore associations between both continuous and ordinal variables and Wilcoxon's paired sample and Mann-Whitney test was used to test for differences in such variables or between variables. There was reasonable agreement between the two retrospective methods although both yielded inconsistent answers e.g. with lower reported numbers of life-time sexual partners at the end than at the beginning of the study period. The diary method elicited higher reported levels of sex with multiple partners than both retrospective instruments which may be due to inadequate recall. Over the study period 37.4% of men and 19.7% of women reported multiple sexual partners using the diary. There was no clear relationship between reported sexual behaviour and HIV status (prevalence 9.6%). Diaries may therefore have higher validity for sensitive behaviour reporting and thus be the preferred method in similar African contexts in measuring sexual behaviours.",SEARCH-20260720-PUBMED-FAMILY-EVIDENCE-01,evidence_synthesis,https://pubmed.ncbi.nlm.nih.gov/29954360/,triangulation_cross_system,Cross-system triangulation,evidence_synthesis,title and complete available abstract,pending_independent_semantic_review
PMID:30445453,e4b43be2d899a5d9262c438b6adbc87acd14f106e163a4d04fefa1dcc95782b6,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,The Differences in Antibiotic Decision-making Between Acute Surgical and Acute Medical Teams: An Ethnographic Study of Culture and Team Dynamics.,2019,E Charani; R Ahmad; T M Rawson; E Castro-Sanchèz; C Tarrant; A H Holmes,"Cultural and social determinants influence antibiotic decision-making in hospitals. We investigated and compared cultural determinants of antibiotic decision-making in acute medical and surgical specialties. An ethnographic observational study of antibiotic decision-making in acute medical and surgical teams at a London teaching hospital was conducted (August 2015-May 2017). Data collection included 500 hours of direct observations, and face-to-face interviews with 23 key informants. A grounded theory approach, aided by Nvivo 11 software, analyzed the emerging themes. An iterative and recursive process of analysis ensured saturation of the themes. The multiple modes of enquiry enabled cross-validation and triangulation of the findings. In medicine, accepted norms of the decision-making process are characterized as collectivist (input from pharmacists, infectious disease, and medical microbiology teams), rationalized, and policy-informed, with emphasis on de-escalation of therapy. The gaps in antibiotic decision-making in acute medicine occur chiefly in the transition between the emergency department and inpatient teams, where ownership of the antibiotic prescription is lost. In surgery, team priorities are split between 3 settings: operating room, outpatient clinic, and ward. Senior surgeons are often absent from the ward, leaving junior staff to make complex medical decisions. This results in defensive antibiotic decision-making, leading to prolonged and inappropriate antibiotic use. In medicine, the legacy of infection diagnosis made in the emergency department determines antibiotic decision-making. In surgery, antibiotic decision-making is perceived as a nonsurgical intervention that can be delegated to junior staff or other specialties. Different, bespoke approaches to optimize antibiotic prescribing are therefore needed to address these specific challenges.",SEARCH-20260720-PUBMED-VENUE-EVIDENCE-01,evidence_synthesis,https://pubmed.ncbi.nlm.nih.gov/30445453/,triangulation_cross_system,Cross-system triangulation,evidence_synthesis,title and complete available abstract,pending_independent_semantic_review
