candidate_key,source_row_sha256,final_decision,final_proposed_record_type,final_reason_code,title,year,authors,abstract,search_ids,preliminary_families,source_url,provisional_concept_label,provisional_canonical_name,provisional_family,routing_evidence,routing_status
PMID:19692208,b8432d9a940ac14ebb8aab9a039921ab6ffce909055648e35d7ccaf454af232a,include_method_source_lead,method_source,I_METHOD_SOURCE,"A statistical method was used for the meta-analysis of tests for latent TB in the absence of a gold standard, combining random-effect and latent-class methods to estimate test accuracy.",2010,Mohsen Sadatsafavi; Neal Shahidi; Fawziah Marra; Mark J FitzGerald; Kevin R Elwood; Na Guo; Carlo A Marra,"Because of the lack of a gold standard, the diagnostic performance of tests for the detection of latent tuberculosis infection (LTBI) is not known. However, statistical methods can be used to estimate the accuracy from the studies reporting the concordance among the tests. We developed a random-effect latent-class model to estimate performance characteristics of three LTBI diagnostic tests: tuberculin skin test (TST, at 10-mm cutoff), QuantiFERON-TB gold (QFG), and TSPOT-TB from the studies evaluating agreement among the tests. Nineteen studies were included. QFG had a sensitivity of 0.642 (95% confidence interval [CI]: 0.593-0.691) and specificity of 0.996 (95% CI: 0.989-1.000), TSPOT-TB had a sensitivity of 0.500 (95% CI: 0.334-0.666) and specificity of 0.906 (95% CI: 0.882-0.929), and TST had a sensitivity of 0.709 (95% CI: 0.658-0.761) and specificity of 0.683 (95% CI: 0.522-0.844). Results were not sensitive to the inclusion of any single study. When only the three studies that reported on TSPOT were removed, estimates for the other two tests varied minimally. Statistical methods can help estimate the accuracy of LTBI tests. Although the specificities were close to their reported values in the literature, the estimates for sensitivities were low; a finding that should be carefully evaluated.",SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,surveillance_measurement,https://pubmed.ncbi.nlm.nih.gov/19692208/,diagnostic_accuracy_calibration,Diagnostic-accuracy and test-calibration methods,surveillance_measurement,title and complete available abstract,pending_independent_semantic_review
PMID:19935116,c890c43512c4bff1c1bba9b59489d088145372759c9e6ebf041b1677ea2e4615,include_diagnostic_or_correction_lead,diagnostic,I_DIAGNOSTIC_CORRECTION,Evaluation of latent class analysis and decision thresholds to guide the diagnosis of pediatric tuberculosis in a Rwandan reference hospital.,2010,Lisine Tuyisenge; C Patrick Ndimubanzi; Gilles Ndayisaba; Narcisse Muganga; Joris Menten; Marleen Boelaert; Jef Van den Ende,"A pediatric ward of a university hospital in Kigali, Rwanda, a region with a high HIV seroprevalence. To estimate the diagnostic accuracy of symptoms, signs, and paraclinical investigations for tuberculosis in children, and to propose a clinical rule based on the results. During a 2-year period all children with cough for more than 2 weeks and/or fever for more than 2 weeks and/or reported weight loss were prospectively included. A set of clinical and paraclinical data were analyzed with latent class analysis. Comparison of post-test probability based on this analysis with a therapeutic threshold for TB was used to develop a guideline. In the 309 children HIV prevalence was 56%, bacteriology was positive in 9%, and the tuberculin skin test (TST) was >10 mm in 20%. TB prevalence was 32%. Bacteriology and TST had a specificity of 97% and cough had a sensitivity of 91%. Decision analysis suggests treating children presenting one of the inclusion criteria, combined with positive bacteriology or TST >10 mm or contact with a TB patient. Latent class analysis confirmed earlier identified predictors for TB and allowed development of an easy to use clinical rule, applicable in reference hospitals of countries with high HIV endemicity.",SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,surveillance_measurement,https://pubmed.ncbi.nlm.nih.gov/19935116/,latent_class_models,Latent-class measurement models,surveillance_measurement,title and complete available abstract,pending_independent_semantic_review
PMID:20460083,8a768b8b5620e8310fb5ba146ed6ec79addbd933ffa5cb0c257924ea9405f179,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,"Mass immunisation campaign in a Roma settled community created an opportunity to estimate its size and measles vaccination uptake, Poland, 2009.",2010,P Stefanoff; H Orlikova; J Rogalska; E Kazanowska-Zielinska; J Slodzinski,"During a mass immunisation campaign following an outbreak of measles in a Roma community settled in the town of Pulawy, Poland, we performed an estimation of the size of this Roma population and an assessment of its vaccination uptake. We obtained a list of Roma residing in Pulawy from the local municipality and estimated using a simple capture-recapture formula that Pulawy had 377 Roma residents (43% under 20 years old), which was 27% more than the 295 registered at the municipality. During the vaccination campaign, demographic information was recorded that could be linked to information from the municipality list as well as to prior immunisation status. Among the people whose data were recorded during the vaccination campaign, 14% were not registered at the primary healthcare centres, and were therefore deprived of access to healthcare. Among 102 screened subjects under the age of 20 years, 51% were vaccinated according to schedule. Vaccine uptake for the first dose of measles-containing vaccine was 56% (54/96) and for the second dose 37% (18/49). The present study indicates the need to get a better demographic overview of Roma communities living in Poland and to understand the barriers limiting their access to healthcare and social services. Organisation of catch-up immunisations of this vulnerable population is necessary.",SEARCH-20260720-PUBMED-VENUE-SURVEILLANCE-01,surveillance_measurement,https://pubmed.ncbi.nlm.nih.gov/20460083/,capture_recapture,Capture-recapture estimation,surveillance_measurement,title and complete available abstract,pending_independent_semantic_review
PMID:20562627,e7a15215a6f46499a0a78c73762f6ef39fe544115aaeb4db96dc448f792abaf0,include_method_source_lead,method_source,I_METHOD_SOURCE,Estimating the proportion of pneumonia attributable to pneumococcus in Kenyan adults: latent class analysis.,2010,Jukka Jokinen; J Anthony G Scott,"Community-acquired pneumonia is a common cause of hospitalization among African adults, and Streptococcus pneumoniae is assumed to be a frequent cause. Pneumococcal conjugate vaccine is currently being introduced into childhood immunization programs in Africa. The case for adult vaccination is dependent on the contribution of the pneumococcus to the hospital pneumonia burden. Pneumococcal diagnosis is complex because there is no gold standard, and culture methods are invalidated by antibiotic use. We used latent class analysis to estimate the proportion of pneumonia episodes caused by pneumococcus. Furthermore, we extended this methodology to evaluate the effect of antimicrobial treatment on test accuracies and the prevalence of the disease. The study combined data from 5 validation studies of pneumococcal diagnostic tests performed on 281 Kenyan adults with pneumonia. The proportion of pneumonia episodes attributable to pneumococcus was 0.46 (95% confidence interval = 0.36-0.57). Failure to account for the effect of antimicrobial exposure underestimates this proportion as 0.32. A history of antibiotic exposure was a poor predictor of antimicrobial activity in patients' urine. Blood culture sensitivity for pneumococcus was estimated at 0.24 among patients with antibiotic exposure, and 0.75 among those without. The large contribution of pneumococcus to adult pneumonia provides a strong case for the investigation of pneumococcal vaccines in African adults.",SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01|SEARCH-20260720-PUBMED-VENUE-SURVEILLANCE-01,surveillance_measurement,https://pubmed.ncbi.nlm.nih.gov/20562627/,latent_class_models,Latent-class measurement models,surveillance_measurement,title and complete available abstract,pending_independent_semantic_review
PMID:20633960,c53a56912df7e8358abe77e9ce62bf4002652ba19ced6d8663df0d05e9b0d074,include_diagnostic_or_correction_lead,diagnostic,I_DIAGNOSTIC_CORRECTION,Validation of intensive care unit-acquired infection surveillance in the Italian SPIN-UTI network.,2010,M D Masia; M Barchitta; G Liperi; A P Cantù; E Alliata; F Auxilia; V Torregrossa; I Mura; A Agodi; Italian Study Group of Hospital Hygiene (GISIO),"Validity is one of the most critical factors concerning surveillance of nosocomial infections (NIs). This article describes the first validation study of the Italian Nosocomial Infections Surveillance in Intensive Care Units (ICUs) project (SPIN-UTI) surveillance data. The objective was to validate infection data and thus to determine the sensitivity, specificity, and positive and negative predictive values of NI data reported on patients in the ICUs participating in the SPIN-UTI network. A validation study was performed at the end of the surveillance period. All medical records including all clinical and laboratory data were reviewed retrospectively by the trained physicians of the validation team and a positive predictive value (PPV), a negative predictive value (NPV), sensitivity and specificity were calculated. Eight ICUs (16.3%) were randomly chosen from all 49 SPIN-UTI ICUs for the validation study. In total, the validation team reviewed 832 patient charts (27.3% of the SPIN-UTI patients). The PPV was 83.5% and the NPV was 97.3%. The overall sensitivity was 82.3% and overall specificity was 97.2%. Over- and under-reporting of NIs were related to misinterpretation of the case definitions and deviations from the protocol despite previous training and instructions. The results of this study are useful to identify methodological problems within a surveillance system and have been used to plan retraining for surveillance personnel and to design and implement the second phase of the SPIN-UTI project.",SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,surveillance_measurement,https://pubmed.ncbi.nlm.nih.gov/20633960/,diagnostic_accuracy_calibration,Diagnostic-accuracy and test-calibration methods,surveillance_measurement,title and complete available abstract,pending_independent_semantic_review
PMID:20830194,92a7e0cec4b5cc87dbaec24ead6b4d4ac92a568328bcbb72cb64332df85dd6a0,include_diagnostic_or_correction_lead,diagnostic,I_DIAGNOSTIC_CORRECTION,Defining the true sensitivity of culture for the diagnosis of melioidosis using Bayesian latent class models.,2010,Direk Limmathurotsakul; Kris Jamsen; Arkhom Arayawichanont; Julie A Simpson; Lisa J White; Sue J Lee; Vanaporn Wuthiekanun; Narisara Chantratita; Allen Cheng; Nicholas P J Day; Claudio Verzilli; Sharon J Peacock,"Culture remains the diagnostic gold standard for many bacterial infections, and the method against which other tests are often evaluated. Specificity of culture is 100% if the pathogenic organism is not found in healthy subjects, but the sensitivity of culture is more difficult to determine and may be low. Here, we apply Bayesian latent class models (LCMs) to data from patients with a single Gram-negative bacterial infection and define the true sensitivity of culture together with the impact of misclassification by culture on the reported accuracy of alternative diagnostic tests. Data from published studies describing the application of five diagnostic tests (culture and four serological tests) to a patient cohort with suspected melioidosis were re-analysed using several Bayesian LCMs. Sensitivities, specificities, and positive and negative predictive values (PPVs and NPVs) were calculated. Of 320 patients with suspected melioidosis, 119 (37%) had culture confirmed melioidosis. Using the final model (Bayesian LCM with conditional dependence between serological tests), the sensitivity of culture was estimated to be 60.2%. Prediction accuracy of the final model was assessed using a classification tool to grade patients according to the likelihood of melioidosis, which indicated that an estimated disease prevalence of 61.6% was credible. Estimates of sensitivities, specificities, PPVs and NPVs of four serological tests were significantly different from previously published values in which culture was used as the gold standard. Culture has low sensitivity and low NPV for the diagnosis of melioidosis and is an imperfect gold standard against which to evaluate alternative tests. Models should be used to support the evaluation of diagnostic tests with an imperfect gold standard. It is likely that the poor sensitivity/specificity of culture is not specific for melioidosis, but rather a generic problem for many bacterial and fungal infections.",SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,surveillance_measurement,https://pubmed.ncbi.nlm.nih.gov/20830194/,latent_class_models,Latent-class measurement models,surveillance_measurement,title and complete available abstract,pending_independent_semantic_review
PMID:21041629,44ea4f17bcf519186a9e6074d292a73eebd7ee7c55d1bbfa35b25e392cdba4c8,include_method_source_lead,method_source,I_METHOD_SOURCE,Exposing malaria in-host diversity and estimating population diversity by capture-recapture using massively parallel pyrosequencing.,2010,Jonathan J Juliano; Kimberly Porter; Victor Mwapasa; Rithy Sem; William O Rogers; Frédéric Ariey; Chansuda Wongsrichanalai; Andrew Read; Steven R Meshnick,"Malaria infections commonly contain multiple genetically distinct variants. Mathematical and animal models suggest that interactions among these variants have a profound impact on the emergence of drug resistance. However, methods currently used for quantifying parasite diversity in individual infections are insensitive to low-abundance variants and are not quantitative for variant population sizes. To more completely describe the in-host complexity and ecology of malaria infections, we used massively parallel pyrosequencing to characterize malaria parasite diversity in the infections of a group of patients. By individually sequencing single strands of DNA in a complex mixture, this technique can quantify uncommon variants in mixed infections. The in-host diversity revealed by this method far exceeded that described by currently recommended genotyping methods, with as many as sixfold more variants per infection. In addition, in paired pre- and posttreatment samples, we show a complex milieu of parasites, including variants likely up-selected and down-selected by drug therapy. As with all surveys of diversity, sampling limitations prevent full discovery and differences in sampling effort can confound comparisons among samples, hosts, and populations. Here, we used ecological approaches of species accumulation curves and capture-recapture to estimate the number of variants we failed to detect in the population, and show that these methods enable comparisons of diversity before and after treatment, as well as between malaria populations. The combination of ecological statistics and massively parallel pyrosequencing provides a powerful tool for studying the evolution of drug resistance and the in-host ecology of malaria infections.",SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01|SEARCH-20260720-PUBMED-VENUE-SURVEILLANCE-01,surveillance_measurement,https://pubmed.ncbi.nlm.nih.gov/21041629/,capture_recapture,Capture-recapture estimation,surveillance_measurement,title and complete available abstract,pending_independent_semantic_review
PMID:21470800,8e2ed7a29b0c441a7fbc2ff6188fbfcbd3dc3d5378d0982bf026021da5837b2b,include_diagnostic_or_correction_lead,diagnostic,I_DIAGNOSTIC_CORRECTION,"Using latent class analysis to estimate the test characteristics of the γ-interferon test, the single intradermal comparative tuberculin test and a multiplex immunoassay under Irish conditions.",2011,Tracy A Clegg; Anthony Duignan; Clare Whelan; Eamonn Gormley; Margaret Good; John Clarke; Nils Toft; Simon J More,"Considerable effort has been devoted to improving the existing diagnostic tests for bovine tuberculosis (single intradermal comparative tuberculin test [SICTT] and γ-interferon assay [γ-IFN]) and to develop new tests. Previously, the diagnostic characteristics (sensitivity, specificity) have been estimated in populations with defined infection status. However, these approaches can be problematic as there may be few herds in Ireland where freedom from infection is guaranteed. We used latent class models to estimate the diagnostic characteristics of existing (SICTT and γ-IFN) and new (multiplex immunoassay [Enferplex-TB]) diagnostic tests under Irish field conditions where true disease status was unknown. The study population consisted of herds recruited in areas with no known TB problems (2197 animals) and herds experiencing a confirmed TB breakdown (2740 animals). A Bayesian model was developed, allowing for dependence between SICTT and γ-IFN, while assuming independence from the Enferplex-TB test. Different test interpretations were used for the analysis: SICTT (standard and severe interpretation), γ-IFN (a single interpretation), and a range of interpretations for the Enferplex-TB (level-1 [high sensitivity interpretation] to level-5 [high specificity interpretation]). The sensitivity and specificity (95% posterior credibility intervals; 95% PCI) of SICTT[standard] relative to Enferplex-TB[level-1] and γ-IFN were 52.9-60.8% and 99.2-99.8%, respectively. Equivalent estimates for γ-IFN relative to Enferplex-TB[level-1] and SICTT were 63.1-70.1% and 86.8-89.4%, respectively. Sensitivity of Enferplex-TB[level-1] (95% PCI: 64.8-71.9%) was superior to the SICTT[standard], and specificity of the Enferplex-TB[level-5] was superior to γ-IFN (95% PCI: 99.6-100.0%). These results provide robust measures of sensitivity and specificity under field conditions in Ireland and suggest that the Enferplex-TB test has the potential to improve on current diagnostics for TB infection in cattle. The extent of that potential will be assessed in further studies.",SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,surveillance_measurement,https://pubmed.ncbi.nlm.nih.gov/21470800/,latent_class_models,Latent-class measurement models,surveillance_measurement,title and complete available abstract,pending_independent_semantic_review
PMID:21526067,64c862e82242741d21009b58fea469cec459c25a84cc39ec282d5689485636e8,include_method_source_lead,method_source,I_METHOD_SOURCE,Capture-recapture method for assessing publication bias.,2010,Jalal Poorolajal; Ali Akbar Haghdoost; Mahmood Mahmoodi; Reza Majdzadeh; Siavosh Nasseri-Moghaddam; Akbar Fotouhi,"Publication bias is an important factor that may result in selection bias and lead to overestimation of the intervention effect. In this study, the focus was on using capture-recapture method as a statistical procedure which may possibly be a practical means for measuring the amount of publication bias. A systematic review was conducted to estimate the duration of protection provided by hepatitis B vaccine by measuring the anamnestic immune response to booster doses of vaccine and retrieved studies from three separate sources of electronic databases, reference lists of the studies, and conference databases as well as contact with experts and manufacturers. Capture-recapture and some conventional methods such as funnel plot, Begg test, Egger test, and trim and fill method were employed for assessing publication bias. Based on capture-recapture method, completeness of the overall search results was 87.2% [95% CI: 84.6% to 89.0%] and log-linear model suggested 5 [95% CI: 4.2 to 6.2] missing studies. The funnel plot was asymmetric while Begg and Egger tests results were statistically insignificant and trill and fill approach made no change in pooled effect. Capture-recapture method may be a useful practical approach for estimating the number of missing studies which are not usually detected by search strategy. As a result, use of capture-recapture method as an alternative approach could be suggested for estimating the extent of publication bias based on overlapping information rather than mirror image of extreme values on funnel plot.",SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,surveillance_measurement,https://pubmed.ncbi.nlm.nih.gov/21526067/,capture_recapture,Capture-recapture estimation,surveillance_measurement,title and complete available abstract,pending_independent_semantic_review
PMID:21605760,d8d93f1d836c1cf56d8d5a6e4a7bdeba8c359cacccebbcb346bc1a01e0fd6cb2,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,Estimating test characteristics of somatic cell count to detect Staphylococcus aureus-infected dairy goats using latent class analysis.,2011,G Koop; T van Werven; N Toft; M Nielen,"The aim of this study was to estimate test properties of composite somatic cell count (cSCC) to detect subclinically Staphylococcus aureus-infected dairy goats. Staphylococcus aureus is the most prevalent major pathogen in goats, and responsible for the majority of clinical mastitis cases. Therefore, a diagnostic tool that detects subclinical Staph. aureus infections may be useful in decreasing the number of clinical cases. We collected samples from 384 animals in 4 herds for bacteriological culture and cSCC on 3 occasions in lactation: once in early lactation, once around peak lactation, and once in late lactation. Latent class models were used to estimate test properties of cSCC and bacteriological culture in the absence of a gold standard reference test under the assumption that both tests detect Staph. aureus intramammary infection. Estimates for test properties of cSCC in early lactation at a cut-off value of 1,500 × 10(3) cells/mL were 0.90 for sensitivity and 0.95 for specificity, making cSCC a useful screening tool for detection of Staph. aureus. An effect of lactation stage was observed, causing an increased sensitivity and decreased specificity in late lactation. The sensitivity of bacteriological culture was estimated to be very low in the latent class models and the models suggested that the true prevalence of Staph. aureus in dairy goat herds is much higher than what is commonly reported based on bacteriological culture. This implies that intramammary infection by Staph. aureus may be an underestimated problem in dairy goat herds, and that cSCC can be used to diagnose infected animals.",SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,surveillance_measurement,https://pubmed.ncbi.nlm.nih.gov/21605760/,latent_class_models,Latent-class measurement models,surveillance_measurement,title and complete available abstract,pending_independent_semantic_review
