candidate_key,source_row_sha256,final_decision,final_proposed_record_type,final_reason_code,title,year,authors,abstract,search_ids,preliminary_families,source_url,provisional_concept_label,provisional_canonical_name,provisional_family,routing_evidence,routing_status
PMID:19723619,7bf9ad51e8ae5e1764478e9660670e20412d3d9a658bbef31e560bb9f049c9bf,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,Benchmarking care for very low birthweight infants in Ireland and Northern Ireland.,2010,B P Murphy; K Armstrong; C A Ryan; J G Jenkins,"Benchmarking is that process through which best practice is identified and continuous quality improvement pursued through comparison and sharing. The Vermont Oxford Neonatal Network (VON) is the largest international external reference centre for very low birth weight (VLBW) infants. This report from 2004-7 compares survival and morbidity throughout Ireland and benchmarks these results against VON. A standardised VON database for VLBW infants was created in 14 participating centres across Ireland and Northern Ireland. Data on 716 babies were submitted in 2004, increasing to 796 babies in 2007, with centres caring for from 10 to 120 VLBW infants per year. In 2007, mortality rates in VLBW infants varied from 4% to 19%. Standardised mortality ratios indicate that the number of deaths observed was not significantly different from the number expected, based on the characteristics of infants treated. There was no difference in the incidence of severe intraventricular haemorrhage between all-Ireland and VON groups (5% vs 6%, respectively). All-Ireland rates for chronic lung disease (CLD; 15-21%) remained lower than rates seen in the VON group (24-28%). The rates of late onset nosocomial infection in the all-Ireland group (25-26%) remained double those in the VON group (12-13%). This is the first all-Ireland international benchmarking report in any medical specialty. Survival, severe intraventricular haemorrhage and CLD compare favourably with international standards, but rates of nosocomial infection in neonatal units are concerning. Benchmarking clinical outcomes is critical for quality improvement and informing decisions concerning neonatal intensive care service provision.",SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,simulation_methods,https://pubmed.ncbi.nlm.nih.gov/19723619/,simulation_methodological_evaluation,Other simulation-based methodological evaluation,simulation_methods,title and complete available abstract,pending_independent_semantic_review
PMID:19914739,fa0b58eb584226048fce62e401c2da5f388a4b59b9d2d28deec28c19a30bcad9,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,Building a benchmark through active surveillance of intensive care unit-acquired infections: the Italian network SPIN-UTI.,2010,A Agodi; F Auxilia; M Barchitta; S Brusaferro; D D'Alessandro; M T Montagna; G B Orsi; C Pasquarella; V Torregrossa; C Suetens; I Mura; GISIO,"The Italian Nosocomial Infections Surveillance in Intensive Care Units (ICUs) (SPIN-UTI) project of the Italian Study Group of Hospital Hygiene (GISIO - SItI) was undertaken to ensure standardisation of definitions, data collection and reporting procedures using the Hospital in Europe Link for Infection Control through Surveillance (HELICS)-ICU benchmark. Before starting surveillance, participant ICUs met in order to involve the key stakeholders in the project through participation in planning. Four electronic data forms for web-based data collection were designed. The six-month patient-based prospective survey was undertaken from November 2006 to May 2007, preceded by a one-month surveillance pilot study to assess the overall feasibility of the programme and to determine the time needed and resources for participant hospitals. The SPIN-UTI project included 49 ICUs, 3053 patients with length of stay >2 days and 35 498 patient-days. The cumulative incidence of infections was 19.8 per 100 patients and the incidence density was 17.1 per 1000 patient-days. The most frequently encountered infection type was pneumonia, Pseudomonas aeruginosa being the most frequent infection-associated micro-organism, followed by Staphylococcus aureus and Acinetobacter baumannii. Site-specific infection rates for pneumonia, bloodstream infections, central venous catheter-related bloodstream infections and urinary tract infections, stratified according to patient risk factors, were below the 75th centile reported by the HELICS network benchmark. The SPIN-UTI project showed that introduction of ongoing surveillance should be possible in many Italian hospitals. The study provided the opportunity to participate in the HELICS project using benchmark data for comparison and for better understanding of factors influencing risks.",SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,simulation_methods,https://pubmed.ncbi.nlm.nih.gov/19914739/,simulation_methodological_evaluation,Other simulation-based methodological evaluation,simulation_methods,title and complete available abstract,pending_independent_semantic_review
PMID:20031239,5d284fc98806d117816e066c3fc3385d99782a50c8aafe52db6619d80e81d1e0,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,Interventions to reduce verocytotoxigenic Escherichia coli in ground beef in Argentina: a simulation study.,2010,M L Signorini; H D Tarabla,"A stochastic simulation model was used to assess the effects of measures implemented in the agri-food-chain to reduce the contamination of ground beef with verotoxigenic Escherichia coli (VTEC). A published risk assessment model developed in Argentina was used as baseline scenario. Control measures assessed were based on either a reduction in herd prevalence of infection due to vaccination, reduction in opportunity for cross-contamination in the slaughterhouses by the introduction of an on-line hide-wash cabinet, and control of storage temperature in slaughterhouses, retail and home. Additionally, the increase of feedlot production was modelled. Simulations suggested that the greatest potential impact was associated with hide-wash cabinet and vaccination, measures aimed to reduce the VTEC prevalence and concentration in the cattle hides at the beginning of the food-chain. Control of storage temperature was not effective if the carcasses cross-contamination with the pathogen was not prevented or reduced. An increase production (fattening) of cattle in feedlots may raise the risk of VTEC infection and its sequelae. This information can be used as a basis for measures of risk management.",SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,simulation_methods,https://pubmed.ncbi.nlm.nih.gov/20031239/,simulation_methodological_evaluation,Other simulation-based methodological evaluation,simulation_methods,title and complete available abstract,pending_independent_semantic_review
PMID:20230547,e355c47850d4a5827a71166c3eb839d8e3f32e8b8b1135a9bee3a2d642b9fbfc,include_diagnostic_or_correction_lead,guidance,I_DIAGNOSTIC_CORRECTION,Empirically evaluating decision-analytic models.,2010,Jeremy D Goldhaber-Fiebert; Natasha K Stout; Sue J Goldie,"Model-based cost-effectiveness analyses support decision-making. To augment model credibility, evaluation via comparison to independent, empirical studies is recommended. We developed a structured reporting format for model evaluation and conducted a structured literature review to characterize current model evaluation recommendations and practices. As an illustration, we applied the reporting format to evaluate a microsimulation of human papillomavirus and cervical cancer. The model's outputs and uncertainty ranges were compared with multiple outcomes from a study of long-term progression from high-grade precancer (cervical intraepithelial neoplasia [CIN]) to cancer. Outcomes included 5 to 30-year cumulative cancer risk among women with and without appropriate CIN treatment. Consistency was measured by model ranges overlapping study confidence intervals. The structured reporting format included: matching baseline characteristics and follow-up, reporting model and study uncertainty, and stating metrics of consistency for model and study results. Structured searches yielded 2963 articles with 67 meeting inclusion criteria and found variation in how current model evaluations are reported. Evaluation of the cervical cancer microsimulation, reported using the proposed format, showed a modeled cumulative risk of invasive cancer for inadequately treated women of 39.6% (30.9-49.7) at 30 years, compared with the study: 37.5% (28.4-48.3). For appropriately treated women, modeled risks were 1.0% (0.7-1.3) at 30 years, study: 1.5% (0.4-3.3). To support external and projective validity, cost-effectiveness models should be iteratively evaluated as new studies become available, with reporting standardized to facilitate assessment. Such evaluations are particularly relevant for models used to conduct comparative effectiveness analyses.",SEARCH-20260720-PUBMED-FAMILY-SIMULATION-02,simulation_methods,https://pubmed.ncbi.nlm.nih.gov/20230547/,agent_based_models,Agent-based and individual-based models,simulation_methods,title and complete available abstract,pending_independent_semantic_review
PMID:20460091,fcc45b1d61bf51048ee09bf65af89bdb1a2b1921b53266dd94bbf8ce64133930,include_diagnostic_or_correction_lead,guidance,I_DIAGNOSTIC_CORRECTION,Pathways to clean hands: highlights of successful hand hygiene implementation strategies in Europe.,2010,A P Magiorakos; E Leens; V Drouvot; L May-Michelangeli; C Reichardt; P Gastmeier; K Wilson; M Tannahill; E McFarlane; A Simon,"Hand hygiene is the most effective way to stop the spread of microorganisms and to prevent healthcare-associated infections (HAI). The World Health Organization launched the First Global Patient Safety Challenge - Clean Care is Safer Care - in 2005 with the goal to prevent HAI globally. This year, on 5 May, the WHO s initiative SAVE LIVES: Clean Your Hands, which focuses on increasing awareness of and improving compliance with hand hygiene practices, celebrated its second global day. In this article, four Member States of the European Union describe strategies that were implemented as part of their national hand hygiene campaigns and were found to be noteworthy. The strategies were: governmental support, the use of indicators for hand hygiene benchmarking, developing national surveillance systems for auditing alcohol-based hand rub consumption, ensuring seamless coordination of processes between health regions in countries with regionalised healthcare systems, implementing the WHO's My Five Moments for Hand Hygiene, and auditing of hand hygiene compliance.",SEARCH-20260720-PUBMED-VENUE-SIMULATION-01,simulation_methods,https://pubmed.ncbi.nlm.nih.gov/20460091/,simulation_methodological_evaluation,Other simulation-based methodological evaluation,simulation_methods,title and complete available abstract,pending_independent_semantic_review
PMID:20542845,d4ed510c8f262652fda6332af9b22ad0357c3e9901212d904887bf2e6af7cc2e,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,A microsimulation of the cost-effectiveness of maraviroc for antiretroviral treatment-experienced HIV-infected individuals.,2010,Felicitas C Kühne; Jeremy Chancellor; Patrick Mollon; Daniela E Myers; Michael Louie; William G Powderly,"Maraviroc (MVC) is the first approved CCR5 antagonist. The aim of this study was to explore the cost-effectiveness of MVC in treatment-experienced or treatment-resistant HIV-infected adults. The validated HIV microsimulation model ARAMIS was used to predict clinical and economic outcomes of treating patients with optimized background therapy (OBT) alone, as compared to a strategy of testing for the patient's viral tropism and treating with OBT with or without (+/-) MVC in a cohort corresponding to the MOTIVATE screening cohort. Compared to treatment with OBT alone, a treatment strategy of OBT +/- MVC (twice daily) according to tropism test result was predicted to increase CD4+ cell count after 5 years (from mean 249 to 360 cells/microL), undiscounted life expectancy (7.6 to 8.9 years), and quality-adjusted life years (QALYs; from 4.99 to 5.71) for an additional $40,500, giving an incremental cost-effectiveness ratio of $56,400 per QALY gained. The result was relatively insensitive to alternative clinical and cost assumptions within reasonable ranges, but for individuals with HIV susceptible to only two or fewer components of OBT, the ICER decreased to $52,000 per QALY gained. MVC is cost-effective, especially among individuals with few remaining options for active antiretroviral therapy.",SEARCH-20260720-PUBMED-FAMILY-SIMULATION-02,simulation_methods,https://pubmed.ncbi.nlm.nih.gov/20542845/,agent_based_models,Agent-based and individual-based models,simulation_methods,title and complete available abstract,pending_independent_semantic_review
PMID:20638840,ac641c0c3d24bae86f561d9f58d4dafc48435acfdfda3dd7afaa68a090900b34,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,Cost-effectiveness of human papillomavirus vaccination and screening in Spain.,2010,Mireia Diaz; Silvia de Sanjose; Jesse Ortendahl; Meredith O'Shea; Sue J Goldie; F Xavier Bosch; Jane J Kim,"In Spain, prophylactic vaccination against human papillomavirus (HPV) types 16 and 18 is being offered free-of-charge to one birth cohort of girls aged 11-14. Screening is opportunistic (annual/biannual) contributing to social and geographical disparities. A multi-HPV-type microsimulation model was calibrated to epidemiologic data from Spain utilising likelihood-based methods to assess the health and economic impact of adding HPV vaccination to cervical cancer screening. Strategies included (1) screening alone of women over age 25, varying frequency (every 1-5 years) and test (cytology, HPV DNA testing); (2) HPV vaccination of 11-year-old girls combined with screening. Outcomes included lifetime cancer risk, life expectancy, lifetime costs, number of clinical procedures and incremental cost-effectiveness ratios. After the introduction of HPV vaccination, screening will need to continue, and strategies that incorporated HPV testing are more effective and cost-effective than those with cytology alone. For vaccinated girls, 5-year organised cytology with HPV testing as triage from ages 30 to 65 costs 24,350€ per year of life saved (YLS), assuming life-long vaccine immunity against HPV-16/18 by 3 doses with 90% coverage. Unvaccinated girls would benefit from organised cytology screening with HPV testing as triage; 5-year screening from ages 30 to 65 costs 16,060€/YLS and 4-year screening from ages 30 to 85 costs 38,250€/YLS. Interventions would be cost-effective depending on the cost-effectiveness threshold and the vaccine price. In Spain, inequitable coverage and overuse of cytology make screening programmes inefficient. If high vaccination coverage among pre-adolescent girls is achieved, organised cytology screening with HPV triage starting at ages 30 to at least 65 every 4-5 years represents the best balance between costs and benefits.",SEARCH-20260720-PUBMED-FAMILY-SIMULATION-02,simulation_methods,https://pubmed.ncbi.nlm.nih.gov/20638840/,agent_based_models,Agent-based and individual-based models,simulation_methods,title and complete available abstract,pending_independent_semantic_review
PMID:20738872,042a422e6448ddd52da7142906f626509c58fbf3a6a1053c1ce3bd41ceede8fb,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,Antibiotic control of antibiotic resistance in hospitals: a simulation study.,2010,Michael Haber; Bruce R Levin; Piotr Kramarz,"Using mathematical deterministic models of the epidemiology of hospital-acquired infections and antibiotic resistance, it has been shown that the rates of hospital-acquired bacterial infection and frequency of antibiotic infections can be reduced by (i) restricting the admission of patients colonized with resistant bacteria, (ii) increasing the rate of turnover of patients, (iii) reducing transmission by infection control measures, and (iv) the use of second-line drugs for which there is no resistance. In an effort to explore the generality and robustness of the predictions of these deterministic models to the real world of hospitals, where there is variation in all of the factors contributing to the incidence of infection, we developed and used a stochastic model of the epidemiology of hospital-acquired infections and resistance. In our analysis of the properties of this model we give particular consideration different regimes of using second-line drugs in this process. We developed a simple model that describes the transmission of drug-sensitive and drug-resistant bacteria in a small hospital. Colonized patients may be treated with a standard drug, for which there is some resistance, and with a second-line drug, for which there is no resistance. We then ran deterministic and stochastic simulation programs, based on this model, to predict the effectiveness of various treatment strategies. The results of the analysis using our stochastic model support the predictions of the deterministic models; not only will the implementation of any of the above listed measures substantially reduce the incidences of hospital-acquired infections and the frequency of resistance, the effects of their implementation should be seen in months rather than the years or decades anticipated to control resistance in open communities. How effectively and how rapidly the application of second-line drugs will contribute to the decline in the frequency of resistance to the first-line drugs depends on how these drugs are administered. The earlier the switch to second-line drugs, the more effective this protocol will be. Switching to second-line drugs at random is more effective than switching after a defined period or only after there is direct evidence that the patient is colonized with bacteria resistant to the first antibiotic. The incidence of hospital-acquired bacterial infections and frequencies of antibiotic resistant bacteria can be markedly and rapidly reduced by different readily implemented procedures. The efficacy using second line drugs to achieve these ends depends on the protocol used for their administration.",SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,simulation_methods,https://pubmed.ncbi.nlm.nih.gov/20738872/,simulation_methodological_evaluation,Other simulation-based methodological evaluation,simulation_methods,title and complete available abstract,pending_independent_semantic_review
PMID:20822732,06356625c252c4f5131e537b0e23cc844e298166ca0e8529e784a131470e29e1,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,Micro-simulation of a smallpox outbreak using official register data.,2010,L Brouwers; M Boman; M Camitz; K Mäkilä; A Tegnell,"To explore the efficacy of four vaccine-based policy strategies (ring vaccination, targeted vaccination, mass vaccination, and pre-vaccination of healthcare personnel combined with ring vaccination) for controlling smallpox outbreaks in Sweden, disease transmission on a spatially explicit social network was simulated. The mixing network was formed from high-coverage official register data of the entire Swedish population, building on the Swedish Total Population Register, the Swedish Employment Register, and the Geographic Database of Sweden. The largest reduction measured in the number of infections was achieved when combining ring vaccination with a pre-vaccination of healthcare personnel. In terms of per dose effectiveness, ring vaccination was by far the most effective strategy. The results can to some extent be adapted to other diseases and environments, including other countries, and the methods used can be analysed in their own right.",SEARCH-20260720-PUBMED-FAMILY-SIMULATION-02,simulation_methods,https://pubmed.ncbi.nlm.nih.gov/20822732/,simulation_methodological_evaluation,Other simulation-based methodological evaluation,simulation_methods,title and complete available abstract,pending_independent_semantic_review
PMID:21129820,b3e724a24de337b4fdcb4beb2745f77dabdce6694a1b846554b0ad73a949862d,include_diagnostic_or_correction_lead,diagnostic,I_DIAGNOSTIC_CORRECTION,Finding a benchmark for monitoring hospital cleanliness.,2011,D Mulvey; P Redding; C Robertson; C Woodall; P Kingsmore; D Bedwell; S J Dancer,"This study evaluated three methods for monitoring hospital cleanliness. The aim was to find a benchmark that could indicate risk to patients from a contaminated environment. We performed visual monitoring, ATP bioluminescence and microbiological screening of five clinical surfaces before and after detergent-based cleaning on two wards over a four-week period. Five additional sites that were not featured in the routine domestic specification were also sampled. Measurements from all three methods were integrated and compared in order to choose appropriate levels for routine monitoring. We found that visual assessment did not reflect ATP values nor environmental contamination with microbial flora including Staphylococcus aureus and meticillin-resistant S. aureus (MRSA). There was a relationship between microbial growth categories and the proportion of ATP values exceeding a chosen benchmark but neither reliably predicted the presence of S. aureus or MRSA. ATP values were occasionally diverse. Detergent-based cleaning reduced levels of organic soil by 32% (95% confidence interval: 16-44%; P<0.001) but did not necessarily eliminate indicator staphylococci, some of which survived the cleaning process. An ATP benchmark value of 100 relative light units offered the closest correlation with microbial growth levels <2.5 cfu/cm(2) (receiver operating characteristic ROC curve sensitivity: 57%; specificity: 57%). In conclusion, microbiological and ATP monitoring confirmed environmental contamination, persistence of hospital pathogens and measured the effect on the environment from current cleaning practices. This study has provided provisional benchmarks to assist with future assessment of hospital cleanliness. Further work is required to refine practical sampling strategy and choice of benchmarks.",SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,simulation_methods,https://pubmed.ncbi.nlm.nih.gov/21129820/,estimator_operating_characteristics,Estimator operating-characteristic simulation studies,simulation_methods,title and complete available abstract,pending_independent_semantic_review
